accident_reference,vehicle_reference,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_home_area_type,casualty_imd_decile,lsoa_of_casualty
10321227,1,1,1,1,28,6,3,0,0,0,0,0,9,1,2,E01004055
10321227,1,2,2,2,26,6,3,0,0,1,0,0,9,1,5,E01004275
10321227,2,3,1,1,25,5,3,0,0,0,0,0,3,1,2,E01003093
141041373,1,1,1,1,24,5,3,0,0,0,0,0,5,2,2,E01007328
371125698,2,1,1,1,19,4,3,0,0,0,0,0,3,1,2,E01030024
101104111,1,1,1,1,53,8,2,0,0,0,0,0,9,-1,-1,-1
10317106,1,1,3,1,14,3,3,5,1,0,0,0,0,1,2,E01000628
122100637,1,1,2,2,24,5,2,0,0,1,0,0,9,1,4,E01027608
122100637,1,2,1,2,20,4,3,0,0,0,0,0,9,1,4,E01027608
34WNC5181,2,1,1,1,43,7,2,0,0,0,0,0,4,1,3,E01027152
201102159,1,1,1,1,36,7,3,0,0,0,0,0,9,1,5,E01029638
31C037721,2,1,1,1,51,8,3,0,0,0,0,0,1,1,4,E01013936
332100765,1,1,3,2,11,3,3,5,1,0,0,0,0,1,7,E01013685
34NNC1531,1,1,1,2,37,7,2,0,0,0,0,0,3,1,2,E01027331
34NNC9011,1,1,2,2,76,11,1,0,0,1,0,0,9,-1,-1,-1
332100467,2,1,1,1,34,6,3,0,0,0,0,0,90,1,2,E01013774
061079298,1,1,3,1,5,1,2,10,9,0,0,0,0,1,3,E01004766
10293502,1,1,1,1,21,5,3,0,0,0,0,0,9,1,4,E01000612
522103271,1,1,1,1,42,7,3,0,0,0,0,0,9,1,3,E01014976
522103271,2,2,1,1,42,7,2,0,0,0,0,0,3,1,2,E01014659
522103271,2,3,2,2,39,7,3,0,0,2,0,0,3,1,4,E01014924
161054173,1,1,1,1,45,7,3,0,0,0,0,0,9,1,3,E01013184
141094136,1,1,1,2,41,7,3,0,0,0,0,0,9,2,3,E01007473
161058493,2,1,2,2,48,8,3,0,0,1,0,0,9,2,10,E01012926
520200718,2,1,1,2,52,8,2,0,0,0,0,0,9,1,5,E01029313
231050016,1,1,1,1,50,8,3,0,0,0,0,0,9,1,3,E01010218
351055944,1,1,3,2,48,8,3,1,1,0,0,0,0,2,5,E01018214
531049642,2,1,1,1,15,3,3,0,0,0,0,0,1,1,6,E01022348
061035719,2,1,1,2,26,6,3,0,0,0,0,0,9,1,8,E01005530
34NNC7061,1,1,1,1,59,9,3,0,0,0,0,0,9,3,7,E01027338
201115680,1,1,1,1,19,4,3,0,0,0,0,0,9,1,1,E01010283
201115680,2,2,1,1,19,4,3,0,0,0,0,0,3,1,1,E01009124
201027588,1,1,1,1,50,8,2,0,0,0,0,0,9,1,2,E01009833
201027588,2,2,1,1,27,6,3,0,0,0,0,0,21,1,6,E01009207
070020404,2,1,1,1,34,6,3,0,0,0,0,0,1,1,6,E01018566
622100550,2,2,1,2,23,5,3,0,0,0,0,0,9,1,3,W01001051
211054898,2,1,1,1,63,9,3,0,0,0,0,0,1,1,9,E01018390
10299137,1,1,2,1,2,1,3,0,0,2,0,0,9,1,4,E01002650
10299137,2,2,1,2,49,8,3,0,0,0,0,0,9,1,5,E01002591
10299137,2,3,2,1,50,8,3,0,0,1,0,0,9,1,5,E01002591
10300746,2,1,2,1,36,7,2,0,0,0,0,0,21,-1,-1,-1
10308423,1,1,3,1,28,6,3,10,9,0,0,0,0,1,5,E01000520
351124948,2,1,1,2,25,5,3,0,0,0,0,0,9,1,3,E01015640
10327510,2,1,2,1,34,6,3,0,0,1,0,0,9,-1,-1,-1
131121883,1,1,1,2,73,10,3,0,0,0,0,0,9,1,7,E01011410
320406134,1,1,1,2,55,8,3,0,0,0,0,0,1,1,8,E01026141
141114769,1,1,3,1,43,7,2,5,9,0,0,0,0,-1,-1,-1
10306771,1,1,3,1,12,3,2,1,1,0,0,0,0,1,9,E01001531
070779146,1,1,1,1,81,11,3,0,0,0,0,0,9,1,7,E01018488
070779146,1,2,2,2,81,11,3,0,0,1,0,0,9,1,10,E01018436
302100847,1,2,1,1,28,6,3,0,0,0,0,0,9,1,5,E01013595
302100847,2,1,1,1,24,5,3,0,0,0,0,0,3,1,3,E01013532
520103970,1,1,1,1,58,9,3,0,0,0,0,0,5,1,9,E01024821
302100203,2,1,1,1,42,7,3,0,0,0,0,0,9,1,4,E01013548
061070474,2,1,1,2,43,7,3,0,0,0,0,0,9,1,3,E01004955
061070474,2,2,2,2,35,6,3,0,0,1,0,0,9,1,7,E01005051
161091343,1,1,3,2,46,8,3,6,9,0,0,0,0,1,3,E01012872
131104850,1,1,1,2,78,11,3,0,0,0,0,0,9,1,5,E01010788
131104850,1,3,2,1,10,2,2,0,0,2,0,0,9,1,6,E01010705
131104850,1,4,2,2,8,2,3,0,0,2,0,0,9,1,6,E01010705
131104850,2,2,1,1,18,4,2,0,0,0,0,0,9,1,1,E01010700
10322540,1,1,3,2,70,10,3,4,1,0,0,0,0,1,3,E01003976
201135751,2,1,1,1,31,6,3,0,0,0,0,0,9,-1,-1,-1
131064681,2,1,1,2,36,7,3,0,0,0,0,0,9,1,1,E01010831
34NNC6311,2,1,2,2,30,6,3,0,0,1,0,0,9,1,2,E01027331
34NNC6311,2,2,1,1,40,7,3,0,0,0,0,0,9,1,2,E01027331
320175815,1,1,3,1,5,1,3,10,1,0,0,0,0,1,1,E01026126
10294741,1,1,1,1,36,7,2,0,0,0,0,0,5,1,2,E01003093
371030234,1,1,3,1,91,11,3,10,9,0,0,2,0,1,7,E01030159
351119322,2,1,1,1,26,6,3,0,0,0,0,0,3,1,3,E01017952
231143793,1,1,1,2,19,4,3,0,0,0,0,0,9,1,6,E01031084
10328361,1,1,1,1,23,5,3,0,0,0,0,0,9,1,7,E01002965
10328361,1,2,2,1,23,5,3,0,0,2,0,0,9,1,7,E01002965
10328361,1,3,2,1,36,7,3,0,0,1,0,0,9,1,6,E01003000
061098451,1,1,3,1,72,10,1,5,1,0,0,0,0,1,1,E01005953
401065237,2,1,1,1,31,6,3,0,0,0,0,0,1,1,8,E01015706
070124647,1,1,2,2,20,4,3,0,0,1,0,0,19,1,3,E01012427
522105464,2,1,1,1,24,5,2,0,0,0,0,0,1,1,1,E01033348
320371804,1,1,1,1,22,5,3,0,0,0,0,0,9,3,9,E01026182
10313242,1,1,1,2,36,7,3,0,0,0,0,0,9,1,2,E01000729
201070561,2,1,1,1,16,4,3,0,0,0,0,0,97,1,6,E01010358
34WNC1891,2,1,1,1,37,7,3,0,0,0,0,0,9,1,4,E01027007
302101405,1,1,1,-1,-1,-1,3,0,0,0,0,0,1,1,5,E01019456
302101405,1,2,3,2,54,8,3,6,7,0,0,0,0,1,2,E01019688
061053599,2,1,1,2,36,7,3,0,0,0,0,0,9,1,1,E01005379
401059225,1,1,2,2,23,5,3,0,0,2,0,0,9,1,4,E01015742
401059225,1,2,2,2,22,5,3,0,0,1,0,0,9,1,6,E01015718
101059708,2,1,1,2,25,5,3,0,0,0,0,0,9,1,2,E01008644
221072044,1,1,1,2,55,8,3,0,0,0,0,0,9,3,7,E01014012
10305075,2,1,1,2,76,11,2,0,0,0,0,0,1,1,2,E01001748
131048545,1,1,1,1,74,10,2,0,0,0,0,0,9,1,10,E01023313
131048545,1,2,2,2,73,10,3,0,0,1,0,0,9,1,10,E01023313
131048545,2,3,1,1,23,5,3,0,0,0,0,0,9,3,10,E01011649
60Z037198,1,1,1,1,19,4,3,0,0,0,0,0,9,-1,-1,-1
60Z037198,1,3,2,1,16,4,3,0,0,1,0,0,9,-1,-1,-1
60Z037198,2,2,1,1,64,9,3,0,0,0,0,0,9,-1,-1,-1
141064746,1,1,2,1,56,9,2,0,0,0,0,0,98,-1,-1,-1
141064746,1,2,2,2,19,4,2,0,0,0,0,0,98,-1,-1,-1
141064746,2,3,1,1,52,8,3,0,0,0,0,0,9,1,2,E01007965
302101088,2,1,1,1,55,8,2,0,0,0,0,0,1,1,5,E01019623
211111221,2,1,1,1,21,5,3,0,0,0,0,0,9,1,1,E01009983
101092243,2,1,1,2,18,4,3,0,0,0,0,0,1,-1,-1,-1
10304144,1,1,1,1,47,8,3,0,0,0,0,0,9,1,7,E01021582
161092181,1,1,1,1,16,4,3,0,0,0,0,0,1,2,8,E01013094
131049354,2,1,1,1,54,8,2,0,0,0,0,0,2,1,9,E01010913
63A009321,1,1,1,2,54,8,3,0,0,0,0,0,9,2,9,W01000710
201060675,2,1,1,1,33,6,3,0,0,0,0,0,9,-1,-1,-1
061050489,1,1,1,2,22,5,2,0,0,0,0,0,9,1,1,E01004797
061050489,1,2,2,1,31,6,2,0,0,1,0,0,9,1,1,E01011625
131114683,2,1,2,1,19,4,3,0,0,2,0,0,9,1,9,E01011596
111035764,2,1,1,2,29,6,3,0,0,0,0,0,9,1,3,E01012313
061052415,2,1,1,2,19,4,3,0,0,0,0,0,9,2,3,E01006235
061134731,2,1,1,1,49,8,3,0,0,0,0,0,9,-1,-1,-1
622100727,2,2,1,1,39,7,3,0,0,0,0,0,1,1,8,W01000843
10300278,1,1,1,1,40,7,3,0,0,0,0,0,3,1,3,E01000630
141071632,1,1,1,1,55,8,2,0,0,0,0,0,1,1,8,E01008048
10306707,2,1,1,1,-1,-1,3,0,0,0,0,0,90,1,2,E01032564
101119385,1,1,3,1,51,8,3,6,7,0,0,0,0,1,10,E01027460
101119385,1,2,3,2,49,8,3,6,7,0,0,0,0,1,10,E01027460
231089998,2,1,1,1,25,5,3,0,0,0,0,0,9,1,2,E01009383
231089998,2,2,2,2,63,9,3,0,0,2,0,0,9,1,2,E01009383
231089998,2,3,2,2,22,5,3,0,0,1,0,0,9,1,2,E01009383
622100821,2,2,1,1,52,8,3,0,0,0,0,0,19,1,3,W01000654
522100388,1,1,1,1,45,7,3,0,0,0,0,0,1,-1,-1,-1
061116152,1,1,1,2,25,5,3,0,0,0,0,0,9,1,2,E01005383
60Z086114,1,1,1,2,19,4,3,0,0,0,0,0,9,-1,-1,-1
061087537,1,1,3,1,42,7,2,5,2,0,0,0,0,1,10,E01005813
610002621,1,1,1,1,80,11,3,0,0,0,0,0,9,-1,-1,-1
610002621,1,2,2,2,82,11,2,0,0,1,0,0,9,-1,-1,-1
302101583,1,1,1,1,40,7,3,0,0,0,0,0,9,-1,-1,-1
320186014,1,1,1,1,31,6,3,0,0,0,0,0,9,2,4,E01026019
10320220,2,1,1,1,52,8,2,0,0,0,0,0,9,1,9,E01030560
10329375,1,1,1,1,26,6,3,0,0,0,0,0,3,1,2,E01002096
10329375,2,2,1,1,32,6,3,0,0,0,0,0,9,1,1,E01002092
061043451,2,1,1,1,61,9,3,0,0,0,0,0,9,1,2,E01004852
10328704,1,1,1,2,24,5,3,0,0,0,0,0,9,1,5,E01002769
31C158021,1,1,1,1,20,4,3,0,0,0,0,0,90,1,1,E01013846
10327385,2,1,1,1,24,5,3,0,0,0,0,0,1,1,4,E01002987
10302614,2,1,1,2,40,7,3,0,0,0,0,0,9,1,7,E01004166
10302614,2,2,2,1,-1,-1,3,0,0,9,0,0,9,1,7,E01004166
520104401,1,1,1,2,26,6,3,0,0,0,0,0,9,1,1,E01029292
520104401,1,2,2,1,-1,-1,3,0,0,1,0,0,9,-1,-1,-1
210889940,1,1,2,2,80,11,3,0,0,1,0,0,9,1,6,E01005969
131038952,2,1,1,2,34,6,2,0,0,0,0,0,9,1,5,E01010708
131038952,2,2,2,2,30,6,2,0,0,1,0,0,9,1,5,E01010604
141037232,1,1,1,1,45,7,3,0,0,0,0,0,9,1,8,E01011929
10292264,2,1,1,1,54,8,2,0,0,0,0,0,9,1,2,E01000526
061087441,1,1,1,1,87,11,3,0,0,0,0,0,9,1,4,E01005675
061055084,1,1,2,1,43,7,3,0,0,1,0,0,9,1,2,E01005354
320525670,2,1,1,1,30,6,3,0,0,0,0,0,9,2,5,E01026100
63D054521,2,1,1,1,28,6,3,0,0,2,0,0,9,-1,-1,-1
131089006,2,1,1,1,52,8,3,0,0,0,0,0,9,1,2,E01011813
131037812,1,1,1,1,25,5,3,0,0,0,0,0,9,1,5,E01003414
10310207,1,1,1,1,26,6,3,0,0,0,0,0,9,1,2,E01001462
54B028321,1,1,1,1,20,4,3,0,0,0,0,0,9,1,4,E01015511
201076474,1,1,2,2,15,3,3,0,0,2,0,0,9,1,1,E01009157
201076474,1,2,2,2,17,4,3,0,0,1,0,0,9,1,4,E01009205
361042941,1,1,1,1,33,6,3,0,0,0,0,0,9,2,5,E01026911
361042941,1,2,2,1,40,7,3,0,0,1,0,0,9,1,3,E01026853
361042941,2,3,1,1,36,7,3,0,0,0,0,0,9,1,8,E01026946
54A622921,1,1,1,1,53,8,3,0,0,0,0,0,9,1,6,E01022126
54A622921,1,2,2,2,74,10,3,0,0,1,0,0,9,1,6,E01022142
221042233,2,1,1,2,36,7,3,0,0,0,0,0,9,1,3,E01014104
351103500,1,1,1,1,-1,-1,2,0,0,0,0,0,1,1,5,E01017997
201118588,1,1,1,1,23,5,2,0,0,0,0,0,90,1,4,E01009085
201103269,1,2,2,1,26,6,3,0,0,1,0,0,9,1,2,E01009832
201103269,2,1,1,2,30,6,3,0,0,0,0,0,9,1,4,E01009856
10333242,2,1,2,2,-1,-1,3,0,0,1,0,0,9,1,3,E01003627
10333242,2,2,1,1,45,7,3,0,0,0,0,0,9,1,3,E01003627
101038568,2,1,1,1,57,9,3,0,0,0,0,0,1,1,9,E01008863
371054737,1,1,3,1,58,9,2,10,1,0,0,0,0,3,6,E01030150
10296934,1,1,3,1,-1,-1,3,5,1,0,0,0,0,1,2,E01001692
302100734,1,1,1,1,30,6,2,0,0,0,0,0,5,2,8,E01007431
211100255,1,1,1,1,40,7,3,0,0,0,0,0,9,-1,-1,-1
201087196,2,1,1,1,33,6,3,0,0,0,0,0,5,1,1,E01006738
070556848,2,1,1,1,69,10,3,0,0,0,0,0,4,1,1,E01018550
10290985,1,1,1,1,21,5,3,0,0,0,0,0,9,1,3,E01004356
131119920,1,1,3,1,36,7,3,9,8,0,0,1,0,1,3,E01010912
622100520,1,1,1,1,44,7,3,0,0,0,0,0,9,1,1,W01001267
401022410,2,1,1,1,54,8,3,0,0,0,0,0,19,1,5,E01015768
610037821,1,1,3,2,29,6,3,2,2,0,0,0,0,-1,-1,-1
31B172721,1,1,1,1,18,4,2,0,0,0,0,0,3,1,5,E01019512
10329883,1,1,1,1,18,4,3,0,0,0,0,0,3,1,3,E01003348
161018487,2,1,1,1,27,6,3,0,0,0,0,0,9,3,7,E01012966
161018487,2,2,2,2,32,6,3,0,0,1,0,0,9,1,8,E01012911
201143189,1,1,3,1,38,7,2,4,1,0,0,2,0,1,1,E01010295
131057150,1,1,1,1,83,11,1,0,0,0,0,0,9,3,10,E01011649
522200338,2,1,1,1,24,5,3,0,0,0,0,0,4,-1,-1,-1
10330301,1,1,1,1,29,6,2,0,0,0,0,0,4,1,5,E01000240
10309124,1,1,2,1,19,4,3,0,0,1,0,0,9,1,3,E01003733
131110717,2,1,1,1,20,4,3,0,0,0,0,0,1,-1,-1,-1
141102022,1,1,1,1,20,4,3,0,0,0,0,0,9,1,8,E01007170
31C047621,2,1,2,2,17,4,3,0,0,2,0,0,9,1,1,E01013880
31C047621,2,2,2,2,18,4,3,0,0,2,0,0,9,1,3,E01013830
101077636,2,1,2,2,63,9,3,0,0,1,0,0,9,1,1,E01008425
991035321,1,1,3,1,38,7,2,10,9,0,0,0,0,1,2,-1
201044740,2,1,1,2,41,7,3,0,0,0,0,0,9,1,6,E01010557
201137471,2,1,1,1,74,10,3,0,0,0,0,0,9,2,10,E01031250
520201066,3,1,1,2,43,7,3,0,0,0,0,0,9,3,7,E01029166
061063082,1,1,1,2,44,7,3,0,0,0,0,0,9,-1,-1,-1
10325800,1,1,3,1,39,7,3,10,9,0,0,0,0,1,1,E01001426
10323095,1,1,1,1,30,6,2,0,0,0,0,0,3,1,6,E01032646
371138419,1,1,3,2,16,4,3,1,3,0,0,0,0,3,10,E01030070
552101275,1,1,1,2,51,8,3,0,0,0,0,0,9,3,6,E01020531
34WNC3121,2,1,1,1,59,9,2,0,0,0,0,0,3,2,10,E01027298
131045278,1,1,3,2,29,6,3,6,9,0,0,2,0,1,3,E01011834
201033429,1,1,3,1,41,7,3,5,1,0,0,2,0,1,1,E01009172
34WNC0491,1,1,1,1,29,6,3,0,0,0,0,0,9,-1,-1,-1
10333723,1,1,1,1,23,5,3,0,0,0,0,0,1,1,9,E01004080
10289649,1,1,1,1,51,8,3,0,0,0,0,0,9,1,3,E01004453
201152030,1,1,1,1,25,5,3,0,0,0,0,0,9,1,1,E01008940
10298367,1,1,1,1,27,6,3,0,0,0,0,0,3,1,2,E01033700
070709966,2,1,1,1,32,6,3,0,0,0,0,0,9,1,4,E01012521
070709966,2,2,2,1,3,1,3,0,0,2,0,0,9,1,4,E01012521
522104800,1,1,1,1,78,11,3,0,0,0,0,0,9,1,8,E01014996
401072898,1,1,1,1,37,7,3,0,0,0,0,0,9,1,3,E01015730
201151699,1,1,3,1,56,9,3,9,5,0,0,2,0,1,5,E01009797
320594578,1,1,3,1,17,4,2,8,9,0,0,0,0,1,10,E01013171
101011720,1,1,3,1,60,9,2,1,1,0,0,0,0,1,4,E01008468
10288669,1,1,1,1,47,8,3,0,0,0,0,0,9,1,5,E01002371
10288669,2,2,1,2,32,6,3,0,0,0,0,0,9,2,4,E01015923
320503026,1,1,1,1,33,6,3,0,0,0,0,0,9,1,9,E01013266
061050851,1,1,1,1,28,6,3,0,0,0,0,0,1,1,4,E01005896
332100049,1,1,1,2,47,8,1,0,0,0,0,0,9,2,10,E01025814
10288306,1,1,1,1,30,6,3,0,0,0,0,0,4,-1,-1,-1
10306682,1,1,1,2,33,6,3,0,0,0,0,0,9,1,2,E01004067
10320550,1,1,2,2,34,6,3,0,0,0,3,0,11,1,7,E01000145
061067758,2,1,1,1,48,8,3,0,0,0,0,0,3,1,6,E01005969
211110445,1,1,3,2,55,8,3,9,3,0,0,-1,0,1,9,E01033257
361131147,1,1,1,1,21,5,2,0,0,0,0,0,97,3,5,E01026738
302101597,1,1,3,1,40,7,3,9,9,0,0,0,0,1,5,E01019456
622100770,2,2,1,1,58,9,3,0,0,0,0,0,9,3,-1,-1
622100770,3,3,1,2,48,8,3,0,0,0,0,0,9,1,1,W01001699
201078498,2,1,1,1,32,6,3,0,0,0,0,0,9,1,1,E01009886
201080751,2,1,2,1,20,4,3,0,0,2,0,0,9,1,1,E01009025
201080751,2,2,2,1,19,4,3,0,0,1,0,0,9,1,1,E01009510
201080751,2,3,1,1,20,4,3,0,0,0,0,0,9,1,5,E01009023
101012077,1,1,1,1,23,5,3,0,0,0,0,0,9,3,6,E01027472
101012077,1,2,2,2,21,5,3,0,0,1,0,0,9,3,6,E01027472
351058834,2,1,1,1,14,3,3,0,0,0,0,0,1,1,8,E01018003
10301913,1,1,1,2,46,8,3,0,0,0,0,0,1,1,5,E01004488
161035683,1,1,1,1,25,5,3,0,0,0,0,0,9,1,1,E01013144
161035683,1,2,2,2,17,4,2,0,0,1,0,0,9,1,1,E01013203
161035683,4,3,1,1,28,6,2,0,0,0,0,0,9,1,5,E01033414
201063828,2,1,1,2,58,9,3,0,0,0,0,0,9,1,4,E01009813
10328877,1,1,3,1,32,6,3,5,1,0,0,0,0,1,5,E01004616
10299133,1,1,1,1,44,7,3,0,0,0,0,0,9,1,5,E01003155
10300874,2,1,2,2,35,6,3,0,0,1,0,0,9,1,4,E01016462
522103767,2,1,1,1,22,5,3,0,0,0,0,0,9,1,4,E01014587
522103767,3,2,1,2,62,9,3,0,0,0,0,0,9,1,5,E01015000
10315749,1,1,1,1,36,7,3,0,0,0,0,0,3,1,3,E01003141
371120551,2,1,1,1,17,4,3,0,0,0,0,0,9,2,6,E01026424
31B201921,1,1,1,1,22,5,3,0,0,0,0,0,9,-1,-1,-1
31B201921,1,2,2,2,22,5,3,0,0,1,0,0,9,2,4,E01028038
070247954,2,1,1,1,66,10,2,0,0,0,0,0,1,-1,-1,-1
061043161,1,1,1,1,33,6,2,0,0,0,0,0,9,1,9,E01027882
061043161,1,3,2,1,21,5,3,0,0,1,0,0,9,3,8,E01027896
061043161,2,2,1,1,63,9,3,0,0,0,0,0,9,2,8,E01005415
302101767,1,1,1,1,48,8,2,0,0,0,0,0,5,-1,-1,-1
101059471,1,1,1,1,24,5,3,0,0,0,0,0,9,1,10,E01008589
221028948,1,1,1,1,20,4,3,0,0,0,0,0,9,1,2,E01032202
131064679,1,1,3,1,62,9,2,10,9,0,0,2,0,1,1,E01011427
10310051,1,1,1,1,52,8,3,0,0,0,0,0,1,1,8,E01000672
061053457,1,1,1,2,39,7,3,0,0,0,0,0,9,1,3,E01006340
201130592,2,1,1,2,33,6,3,0,0,0,0,0,9,1,2,E01010428
371091368,2,1,2,2,11,3,3,0,0,2,0,0,9,1,6,E01030005
201085240,2,1,2,1,3,1,3,0,0,2,0,0,9,1,2,E01010529
10306556,1,1,1,2,28,6,3,0,0,0,0,0,9,-1,-1,-1
622100553,1,1,1,1,35,6,3,0,0,0,0,0,19,2,6,W01001058
622100553,2,2,1,1,22,5,3,0,0,0,0,0,19,1,2,W01000937
211050693,2,1,3,2,28,6,3,5,2,0,0,0,0,1,5,E01029627
34NNC1571,2,1,1,1,27,6,3,0,0,0,0,0,9,2,9,E01027125
522201112,1,1,1,1,42,7,3,0,0,0,0,0,9,1,2,E01014977
10317931,1,1,1,1,31,6,3,0,0,0,0,0,1,1,4,E01001514
101077221,1,1,3,1,36,7,2,5,3,0,0,0,0,1,8,E01028917
10320835,1,1,1,2,26,6,3,0,0,0,0,0,3,1,1,E01002069
320697017,2,1,1,1,17,4,3,0,0,0,0,0,1,1,5,E01026264
10289731,1,1,3,2,57,9,2,6,9,0,0,0,0,1,2,E01004011
122100857,1,1,1,1,29,6,3,0,0,0,0,0,9,1,9,E01027844
10289774,1,1,2,2,21,5,3,0,0,1,0,0,9,1,2,E01001712
10289774,1,2,2,1,23,5,3,0,0,2,0,0,9,1,2,E01001706
070393358,1,1,1,1,64,9,2,0,0,0,0,0,5,1,10,E01018590
10296774,2,1,1,1,37,7,3,0,0,0,0,0,23,3,9,E01030861
991021406,1,2,1,1,55,8,3,0,0,0,0,0,9,2,2,-1
991021406,2,1,1,2,42,7,3,0,0,0,0,0,9,1,1,-1
991021406,2,3,2,2,63,9,3,0,0,1,0,0,9,1,9,-1
320346307,1,1,1,1,26,6,3,0,0,0,0,0,5,1,2,E01026156
320346307,2,2,1,2,29,6,3,0,0,0,0,0,90,1,1,E01026150
520201590,1,1,1,1,49,8,2,0,0,0,0,0,4,2,5,E01029143
520201590,2,2,1,1,64,9,3,0,0,0,0,0,9,1,7,E01015567
302100630,1,1,1,1,44,7,2,0,0,0,0,0,4,1,1,E01005947
351046458,2,1,1,1,62,9,3,0,0,0,0,0,9,1,6,E01015671
351046458,2,2,2,2,62,9,3,0,0,1,0,0,9,1,6,E01015671
201097532,1,1,1,1,27,6,3,0,0,0,0,0,9,1,1,E01015637
201097532,2,2,1,1,44,7,3,0,0,0,0,0,9,1,1,E01009325
211181277,1,1,1,2,40,7,3,0,0,0,0,0,9,1,1,E01010234
211181277,1,3,2,1,1,1,3,0,0,-1,0,0,9,1,1,E01010234
211181277,1,4,2,2,12,3,3,0,0,-1,0,0,9,-1,-1,-1
211181277,1,5,2,2,18,4,3,0,0,-1,0,0,9,-1,-1,-1
211181277,2,2,1,2,48,8,3,0,0,0,0,0,9,1,1,E01029828
10330209,1,1,3,1,36,7,3,9,5,0,0,0,0,-1,-1,-1
170L20651,1,1,1,2,49,8,3,0,0,0,0,0,9,1,3,E01012109
061100342,1,1,1,1,39,7,2,0,0,0,0,0,9,1,9,E01006075
10287906,1,1,1,1,46,8,3,0,0,0,0,0,9,1,2,E01003297
10299261,1,1,1,1,42,7,3,0,0,0,0,0,3,1,1,E01001840
131112399,1,1,3,2,20,4,2,5,1,0,0,2,0,1,3,E01011449
351061367,1,1,2,1,24,5,3,0,0,1,0,0,9,1,2,E01015612
311098088,1,1,2,2,31,6,3,0,0,1,0,0,9,2,2,E01019498
141089718,2,1,1,1,29,6,2,0,0,0,0,0,1,-1,-1,-1
061097785,2,1,2,1,20,4,3,0,0,1,0,0,9,1,1,E01005581
10288232,1,1,1,1,40,7,3,0,0,0,0,0,3,1,2,E01004060
221105637,1,1,1,2,51,8,1,0,0,0,0,0,9,3,5,E01028980
221105637,1,3,2,1,8,2,1,0,0,2,0,0,9,3,5,E01028980
221105637,2,2,1,1,67,10,2,0,0,0,0,0,9,3,5,E01028828
221105637,2,4,2,1,55,8,2,0,0,1,0,0,9,3,5,E01028960
371058005,2,1,1,1,39,7,2,0,0,0,0,0,1,1,1,E01030258
131059943,1,1,1,2,49,8,3,0,0,0,0,0,9,1,5,E01011356
131059943,1,2,2,2,16,4,3,0,0,2,0,0,9,1,5,E01011356
06E078828,2,1,2,2,24,5,3,0,0,1,0,0,9,1,1,E01005655
131094735,1,2,1,1,75,10,3,0,0,0,0,0,9,1,10,E01011845
131094735,1,3,2,2,68,10,3,0,0,1,0,0,9,1,10,E01011845
131094735,1,4,2,1,43,7,3,0,0,2,0,0,9,1,2,E01011334
131094735,1,5,2,2,38,7,3,0,0,2,0,0,9,1,4,E01011668
131094735,2,1,1,2,75,10,3,0,0,0,0,0,9,1,1,E01011739
101101606,1,1,3,1,36,7,2,1,1,0,0,0,0,1,10,E01018573
201138903,2,1,1,2,40,7,3,0,0,0,0,0,9,1,2,E01010077
60Z159661,1,1,1,1,27,6,3,0,0,0,0,0,9,-1,-1,-1
10323128,1,1,1,2,39,7,3,0,0,0,0,0,1,1,8,E01004554
351056717,2,1,1,2,20,4,3,0,0,0,0,0,9,2,10,E01018193
351056717,2,2,2,1,16,4,3,0,0,1,0,0,9,2,10,E01018193
10306167,1,1,1,1,52,8,3,0,0,0,0,0,9,1,2,E01001057
061117228,1,1,2,1,15,3,3,0,0,2,0,0,9,1,1,E01005664
34NNC6431,2,1,1,1,18,4,3,0,0,0,0,0,1,2,8,E01027040
141113426,1,1,1,2,31,6,3,0,0,0,0,0,9,-1,-1,-1
141113426,1,2,2,2,60,9,3,0,0,1,0,0,9,1,3,E01007546
10308963,1,1,1,1,31,6,3,0,0,0,0,0,9,1,5,E01033573
351028929,1,1,1,2,24,5,3,0,0,0,0,0,9,1,2,E01030079
351028929,2,2,1,2,42,7,3,0,0,0,0,0,9,1,4,E01018184
122200145,1,1,1,2,76,11,3,0,0,0,0,0,9,1,10,E01027879
332100073,1,1,1,1,58,9,2,0,0,0,0,0,98,2,3,E01011784
361070215,1,2,2,2,22,5,3,0,0,1,0,0,9,3,4,E01026656
361070215,2,1,2,2,72,10,2,0,0,1,0,0,9,1,8,E01025698
552101343,2,1,1,1,39,7,3,0,0,0,0,0,1,1,7,E01020345
131104775,1,1,3,1,10,2,1,5,1,0,0,2,0,1,1,E01010609
141087155,1,1,1,1,27,6,3,0,0,0,0,0,19,-1,-1,-1
141087155,1,2,2,1,25,5,3,0,0,0,0,0,19,-1,-1,-1
371131411,2,1,1,2,58,9,3,0,0,0,0,0,1,1,9,E01030238
122100268,1,1,1,1,66,10,3,0,0,0,0,0,5,1,3,E01005480
522104683,2,1,1,1,43,7,3,0,0,0,0,0,1,1,5,E01014504
10290480,1,1,3,2,48,8,3,8,1,0,0,0,0,1,1,E01002026
101091174,2,1,1,1,65,9,3,0,0,0,0,0,9,1,9,E01027404
201069172,1,1,1,2,39,7,3,0,0,0,0,0,9,1,6,E01009278
052101951,1,1,3,1,26,6,3,5,1,0,0,0,0,1,3,E01007156
